billno,chamber,member,vote,points,good or bad bill?,Y or N,cmte vote,slug,cmte name,vote URL,main URL
HB759,House,McClure,Committee Yes,0,good,-,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Newton,Committee Yes,0,good,-,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Payne,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Pigman,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Plakon,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Polsky,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Raschein,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,"Rodriguez, A.",Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Roth,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Slosberg,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,"Smith, C.",Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Trumbull,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,"Watson, C.",Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
HB759,House,Zika,Committee Yes,3,good,Y,cmte vote,HB759State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=51663&IsPCB=0&BillId=64558&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64558&SessionId=87
