billno,chamber,member,vote,points,good or bad bill?,Y or N,cmte vote,slug,cmte name,vote URL,main URL
HB7033,House,Zika,Voted Yes,-3,bad,Y,cmte vote,HB7033: Insurance & Banking Subcommittee,Insurance & Banking Subcommittee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=49024&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Clemons,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,DiCeglie,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Drake,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,DuBose,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Good,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Grall,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Hart,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Hattersley,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Ingoglia,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Latvala,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,McClain,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,McClure,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Newton,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Payne,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Pigman,Missed Vote,0,bad,-,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Plakon,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Polsky,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Raschein,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,"Rodriguez, A.",Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Roth,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Slosberg,Missed Vote,0,bad,-,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Trumbull,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,"Watson, C.",Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7033,House,Zika,Voted Yes,-3,bad,Y,cmte vote,HB7033: State Affairs Committee,State Affairs Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=50181&IsPCB=0&BillId=64895&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=64895&SessionId=87
HB7125,House,Alexander,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Beltran,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Brannan,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Diamond,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Driskell,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Fernandez-Barquin,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Fitzenhagen,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Geller,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Gottlieb,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,"Grant, J.",Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Gregory,Voted Yes,-3,bad,(Y),cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Hill,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Killebrew,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,LaMarca,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Mercado,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Renner,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Rommel,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Sirois,Voted Yes,-3,bad,Y,cmte vote,HB7125: Judiciary Committee,Judiciary Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52044&IsPCB=1&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Avila,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Byrd,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Cummings,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Diamond,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,DuBose,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Duran,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Eagle,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Fine,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Geller,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Jacobs,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Jenne,Missed Vote,0,bad,-,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,La Rosa,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Latvala,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Leek,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Magar,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Massullo,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,McGhee,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Pigman,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Plakon,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Plasencia,Missed Vote,0,bad,-,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Raschein,Voted Yes,-3,bad,(Y),cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Renner,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,"Rodrigues, R.",Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,"Smith, C.",Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Sprowls,Missed Vote,0,bad,-,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Stark,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Trumbull,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,"Watson, B.",Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Williamson,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB7125,House,Yarborough,Voted Yes,-3,bad,Y,cmte vote,HB7125: Appropriations Committee,Appropriations Committee,https://www.myfloridahouse.gov/Sections/Committees/billvote.aspx?VoteId=52143&IsPCB=0&BillId=66347&SessionId=87,https://www.myfloridahouse.gov/Sections/Bills/billsdetail.aspx?BillId=66347&SessionId=87
HB407,House,Grall,Late Yes,3,,,,,,,
HB407,House,Toledo,Late Yes,3,,,,,,,
HB759,House,Avila,Late Yes,3,,,,,,,
SB248,House,Fernández,Late Yes,-3,,,,,,,
SB1146,Senate,Bean,Sponsor,-10,,,,,,,
HB1201,House,Jacobs,Sponsor,-10,,,,,,,
HB203,House,Zika,Sponsor,-10,,,,,,,
HB203,House,DiCeglie,Cosponsor,-7,,,,,,,
HB203,House,Latvala,Cosponsor,-7,,,,,,,
HB203,House,Leek,Cosponsor,-7,,,,,,,
HB203,House,Newton,Cosponsor,-7,,,,,,,
HB203,House,Sirois,Cosponsor,-7,,,,,,,
SB1622,Senate,Montford,Sponsor,-10,,,,,,,
HB265,House,Newton,Sponsor,10,,,,,,,
SB518,Senate,Rader,Sponsor,10,,,,,,,
HB407,House,"Rodrigues, R.",Sponsor,10,,,,,,,
HB407,House,Grall,Cosponsor,7,,,,,,,
HB407,House,Jenne,Cosponsor,7,,,,,,,
SB602,Senate,Perry,Sponsor,10,,,,,,,
HB479,House,Polo,Sponsor,10,,,,,,,
HB759,House,Massullo,Sponsor,10,,,,,,,
SB1416,Senate,Gruters,Sponsor,10,,,,,,,
SB1458,Senate,Rodriguez,Sponsor,10,,,,,,,
SB248,Senate,Hooper,Sponsor,-10,,,,,,,
SB248,Senate,Baxley,Cosponsor,-7,,,,,,,
SB248,Senate,Simpson,Cosponsor,-7,,,,,,,
SB248,Senate,Perry,Cosponsor,-7,,,,,,,
SB248,Senate,Book,Cosponsor,-7,,,,,,,
HB7125,House,Hage,Late Yes,-3,,,,,,,
HB7125,House,Jacobs,Late Yes,-3,,,,,,,
HB7125,House,Jacquet,Late Yes,-3,,,,,,,
HB7125,House,Roth,Late Yes,-3,,,,,,,
HB7125,House,"Watson, C.",Late Yes,-3,,,,,,,
HB7125,House,Fernandez-Barquin,Late Yes,-3,,,,,,,
HB7125,House,Hogan Johnson,Late Yes,-3,,,,,,,
HB7033,House,Avila,Late Yes,-3,,,,,,,
HB7033,House,"Rodrigues, R.",Late Yes,-3,,,,,,,
HB7033,House,Sprowls,Late Yes,-3,,,,,,,
SB186,Senate,Lee,Helped improve harmful bill,5,,,,,,,
SB342,Senate,Berman,Helped improve harmful bill,5,,,,,,,
SB342,Senate,Bradley,Helped improve harmful bill,5,,,,,,,
SB342,Senate,Farmer,Helped improve harmful bill,5,,,,,,,
SB342,Senate,Brandes,Helped improve harmful bill,5,,,,,,,
HB1249,Senate,"Rodrigues, R.",Helped improve harmful bill,5,,,,,,,
SB1622,Senate,Montford,Helped kill harmful bill,5,,,,,,,
